title,id,file_description,unit,year,tag,file_key,file_size,file_checksum,file_link
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2014 by state,15047611,Daily emissions for 2014 in LA,daily,2014,LA,emissions-daily-2014-la.csv,6663931,md5:bb407814358fc50b569f2a6958811079,https://zenodo.org/api/records/15047611/files/emissions-daily-2014-la.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2014 by state,15047611,Daily emissions for 2014 in ID,daily,2014,ID,emissions-daily-2014-id.csv,488557,md5:3362568559b759e8b27a9b57a1a8fbc3,https://zenodo.org/api/records/15047611/files/emissions-daily-2014-id.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2014 by state,15047611,Daily emissions for 2014 in CO,daily,2014,CO,emissions-daily-2014-co.csv,4977817,md5:4e60d3c3d794936d4ecb4e67e71faf2e,https://zenodo.org/api/records/15047611/files/emissions-daily-2014-co.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2014 by state,15047611,Daily emissions for 2014 in AR,daily,2014,AR,emissions-daily-2014-ar.csv,2760106,md5:30f860cd82a519ca0cc7d1fedfbd8b74,https://zenodo.org/api/records/15047611/files/emissions-daily-2014-ar.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in WV,daily,2013,WV,emissions-daily-2013-wv.csv,5012578,md5:5374c21d689239fdc27cd56b390c21df,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-wv.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in VA,daily,2013,VA,emissions-daily-2013-va.csv,10328803,md5:5d169c175fd9b93a0c381604bfad706e,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-va.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in NE,daily,2013,NE,emissions-daily-2013-ne.csv,2331058,md5:a655df66d95f6f74f3337c2f3ca6085c,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-ne.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in CO,daily,2013,CO,emissions-daily-2013-co.csv,4998842,md5:c34f22e3c5bf61ea310b3b43828a1dda,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-co.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in GA,daily,2013,GA,emissions-daily-2013-ga.csv,10912088,md5:ef7aae373e21c47461f300bbc695eced,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-ga.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in TX,daily,2013,TX,emissions-daily-2013-tx.csv,28210596,md5:41b6282d254035dc4945f94ace69a2bf,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-tx.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in WY,daily,2013,WY,emissions-daily-2013-wy.csv,1816492,md5:8f759896e6988528128613c301b2de2f,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-wy.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in SD,daily,2013,SD,emissions-daily-2013-sd.csv,661204,md5:11aecbcf55fcd34de936df9a3bda66f8,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-sd.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in OK,daily,2013,OK,emissions-daily-2013-ok.csv,4674483,md5:eb8471908d7f19e50faf4414b5cd3a52,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-ok.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in TN,daily,2013,TN,emissions-daily-2013-tn.csv,6941421,md5:227bf2d8f25736219defb823fb1752cc,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-tn.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in MT,daily,2013,MT,emissions-daily-2013-mt.csv,1260853,md5:7f40d24a82ddbeab2f1e97899570bc8b,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-mt.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in MA,daily,2013,MA,emissions-daily-2013-ma.csv,5452839,md5:dfcf6e6d58d0b1f12ffd52b018c90967,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-ma.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in MN,daily,2013,MN,emissions-daily-2013-mn.csv,3725652,md5:df7b50ebc650a90e5bd095b74c413fa6,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-mn.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in AZ,daily,2013,AZ,emissions-daily-2013-az.csv,6490442,md5:d1862f9bb0035a4cb1da4d75d90411b0,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-az.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in IL,daily,2013,IL,emissions-daily-2013-il.csv,16912269,md5:308ffc7914041828356667931316abbd,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-il.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in IA,daily,2013,IA,emissions-daily-2013-ia.csv,4325386,md5:5f3e3fcaae3582ee403f39e126f338d7,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-ia.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in WI,daily,2013,WI,emissions-daily-2013-wi.csv,8165336,md5:9256fb3579344f85b2d10a446824cfce,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-wi.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in MI,daily,2013,MI,emissions-daily-2013-mi.csv,11059108,md5:a846f0443737f273ca546b14000ee118,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-mi.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in CT,daily,2013,CT,emissions-daily-2013-ct.csv,4000574,md5:3e1fce3ea4bcf2f8ed9a5b8f88609422,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-ct.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in OR,daily,2013,OR,emissions-daily-2013-or.csv,1011216,md5:775267e065764c69cbcee4ace9fd0332,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-or.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in ND,daily,2013,ND,emissions-daily-2013-nd.csv,1052466,md5:12271d0d123b91f0a7ded3ae0d86d0a3,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-nd.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in MO,daily,2013,MO,emissions-daily-2013-mo.csv,8606932,md5:3dbd78df30b68281abf77bd037ef5996,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-mo.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in CA,daily,2013,CA,emissions-daily-2013-ca.csv,17559302,md5:111cd8c3257ff03f44868ac248f6acab,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-ca.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in AL,daily,2013,AL,emissions-daily-2013-al.csv,9514047,md5:948c849f02e013470195d217c73f7b19,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-al.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in VT,daily,2013,VT,emissions-daily-2013-vt.csv,230384,md5:923fe645a09db2fad364975d636160ff,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-vt.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in NJ,daily,2013,NJ,emissions-daily-2013-nj.csv,11033092,md5:19ded759b8730bb8da5c30f4aecd6106,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-nj.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in MS,daily,2013,MS,emissions-daily-2013-ms.csv,5046884,md5:0bbc340e3d0342fab810c2a0d1437c6a,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-ms.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in UT,daily,2013,UT,emissions-daily-2013-ut.csv,2023286,md5:b988d833bdc193b7ae21bc1b1934af6e,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-ut.csv/content
EPA CAMPD (Clean Air Markets Program Data) emission data: Daily emissions for 2013 by state,15047604,Daily emissions for 2013 in IN,daily,2013,IN,emissions-daily-2013-in.csv,12767095,md5:70195ca658a7f4a5063b0ec7643b9dd4,https://zenodo.org/api/records/15047604/files/emissions-daily-2013-in.csv/content
